./extracted_images/with_800/already_processed/with045.jpg 1 369 156 118 158
./extracted_images/with_800/already_processed/with046.jpg 1 371 161 112 164
./extracted_images/with_800/already_processed/with047.jpg 1 364 165 125 159
./extracted_images/with_800/already_processed/with048.jpg 1 364 165 125 166
./extracted_images/with_800/already_processed/with049.jpg 1 376 174 119 161
./extracted_images/with_800/already_processed/with050.jpg 1 378 170 122 165
./extracted_images/with_800/already_processed/with051.jpg 1 382 168 123 164
./extracted_images/with_800/already_processed/with052.jpg 1 385 165 121 156
./extracted_images/with_800/already_processed/with053.jpg 1 385 165 116 157
./extracted_images/with_800/already_processed/with054.jpg 1 372 161 129 161
./extracted_images/with_800/already_processed/with055.jpg 1 361 161 121 158
./extracted_images/with_800/already_processed/with056.jpg 1 358 160 117 158
./extracted_images/with_800/already_processed/with057.jpg 1 337 160 126 158
./extracted_images/with_800/already_processed/with058.jpg 1 328 161 124 155
./extracted_images/with_800/already_processed/with059.jpg 1 318 158 124 161
./extracted_images/with_800/already_processed/with060.jpg 1 324 158 115 156
./extracted_images/with_800/already_processed/with061.jpg 1 321 156 122 158
./extracted_images/with_800/already_processed/with062.jpg 1 323 149 128 155
./extracted_images/with_800/already_processed/with063.jpg 1 344 146 122 155
./extracted_images/with_800/already_processed/with064.jpg 1 352 141 120 160
./extracted_images/with_800/already_processed/with065.jpg 1 362 134 119 164
./extracted_images/with_800/already_processed/with066.jpg 1 367 137 118 156
./extracted_images/with_800/already_processed/with067.jpg 1 366 134 121 161
./extracted_images/with_800/already_processed/with068.jpg 1 362 133 116 162
./extracted_images/with_800/already_processed/with069.jpg 1 356 135 122 160
./extracted_images/with_800/already_processed/with070.jpg 1 355 136 115 159
./extracted_images/with_800/already_processed/with071.jpg 1 353 135 117 160
./extracted_images/with_800/already_processed/with072.jpg 1 347 137 120 161
./extracted_images/with_800/already_processed/with073.jpg 1 341 139 126 159
./extracted_images/with_800/already_processed/with074.jpg 1 341 139 121 158
./extracted_images/with_800/already_processed/with075.jpg 1 341 137 121 160
./extracted_images/with_800/already_processed/with076.jpg 1 341 137 117 161
./extracted_images/with_800/already_processed/with077.jpg 1 338 141 123 164
./extracted_images/with_800/already_processed/with078.jpg 1 338 141 122 165
./extracted_images/with_800/already_processed/with079.jpg 1 344 147 114 164
./extracted_images/with_800/already_processed/with080.jpg 1 343 154 119 159
./extracted_images/with_800/already_processed/with081.jpg 1 341 156 121 157
./extracted_images/with_800/already_processed/with082.jpg 1 340 155 119 160
./extracted_images/with_800/already_processed/with083.jpg 1 341 154 121 161
./extracted_images/with_800/already_processed/with084.jpg 1 337 152 121 156
./extracted_images/with_800/already_processed/with085.jpg 1 337 145 121 163
./extracted_images/with_800/already_processed/with086.jpg 1 335 145 123 163
./extracted_images/with_800/already_processed/with087.jpg 1 335 143 121 157
./extracted_images/with_800/already_processed/with088.jpg 1 337 143 120 157
./extracted_images/with_800/already_processed/with089.jpg 1 337 143 115 160
./extracted_images/with_800/already_processed/with090.jpg 1 330 141 124 162
./extracted_images/with_800/already_processed/with091.jpg 1 330 141 114 159
./extracted_images/with_800/already_processed/with092.jpg 1 324 140 124 161
./extracted_images/with_800/already_processed/with093.jpg 1 321 140 122 160
./extracted_images/with_800/already_processed/with094.jpg 1 317 132 124 162
./extracted_images/with_800/already_processed/with095.jpg 1 317 132 119 160
./extracted_images/with_800/already_processed/with096.jpg 1 315 127 121 165
./extracted_images/with_800/already_processed/with097.jpg 1 315 127 127 163
./extracted_images/with_800/already_processed/with098.jpg 1 317 127 126 163
./extracted_images/with_800/already_processed/with099.jpg 1 317 127 126 167
./extracted_images/with_800/already_processed/with100.jpg 1 317 132 126 167
./extracted_images/with_800/already_processed/with1000.jpg 1 384 99 151 186
./extracted_images/with_800/already_processed/with1001.jpg 1 388 97 154 194
./extracted_images/with_800/already_processed/with1002.jpg 1 388 97 159 193
./extracted_images/with_800/already_processed/with1003.jpg 1 400 104 147 186
./extracted_images/with_800/already_processed/with1004.jpg 1 404 110 155 184
./extracted_images/with_800/already_processed/with1005.jpg 1 404 110 152 188
./extracted_images/with_800/already_processed/with1006.jpg 1 406 109 150 189
./extracted_images/with_800/already_processed/with1007.jpg 1 406 109 150 187
./extracted_images/with_800/already_processed/with1008.jpg 1 404 104 152 192
./extracted_images/with_800/already_processed/with1009.jpg 1 407 108 148 188
./extracted_images/with_800/already_processed/with101.jpg 1 317 134 120 168
./extracted_images/with_800/already_processed/with1010.jpg 1 407 109 156 184
./extracted_images/with_800/already_processed/with1011.jpg 1 409 109 149 189
./extracted_images/with_800/already_processed/with1012.jpg 1 405 106 153 192
./extracted_images/with_800/already_processed/with1013.jpg 1 405 106 150 189
./extracted_images/with_800/already_processed/with1014.jpg 1 397 100 158 193
./extracted_images/with_800/already_processed/with1015.jpg 1 400 93 146 191
./extracted_images/with_800/already_processed/with1016.jpg 1 395 91 153 195
./extracted_images/with_800/already_processed/with1017.jpg 1 395 91 154 192
./extracted_images/with_800/already_processed/with1018.jpg 1 395 91 154 192
./extracted_images/with_800/already_processed/with1019.jpg 1 392 86 149 192
./extracted_images/with_800/already_processed/with102.jpg 1 316 136 123 165
./extracted_images/with_800/already_processed/with1020.jpg 1 382 77 159 192
./extracted_images/with_800/already_processed/with1021.jpg 1 382 71 148 199
./extracted_images/with_800/already_processed/with1022.jpg 1 372 71 160 200
./extracted_images/with_800/already_processed/with1023.jpg 1 359 71 158 193
./extracted_images/with_800/already_processed/with1024.jpg 1 360 62 152 209
./extracted_images/with_800/already_processed/with1025.jpg 1 347 74 154 200
./extracted_images/with_800/already_processed/with1026.jpg 1 342 71 161 208
./extracted_images/with_800/already_processed/with1027.jpg 1 341 70 149 211
./extracted_images/with_800/already_processed/with1028.jpg 1 332 77 158 204
./extracted_images/with_800/already_processed/with1029.jpg 1 334 68 156 212
./extracted_images/with_800/already_processed/with103.jpg 1 313 136 129 169
./extracted_images/with_800/already_processed/with1030.jpg 1 338 81 151 198
./extracted_images/with_800/already_processed/with1031.jpg 1 345 82 145 206
./extracted_images/with_800/already_processed/with1032.jpg 1 343 86 150 203
./extracted_images/with_800/already_processed/with1033.jpg 1 349 85 151 206
./extracted_images/with_800/already_processed/with1034.jpg 1 352 91 148 200
./extracted_images/with_800/already_processed/with1035.jpg 1 352 91 152 199
./extracted_images/with_800/already_processed/with1036.jpg 1 354 89 148 192
./extracted_images/with_800/already_processed/with1037.jpg 1 350 86 151 198
./extracted_images/with_800/already_processed/with1038.jpg 1 357 84 144 200
./extracted_images/with_800/already_processed/with1039.jpg 1 354 81 153 198
./extracted_images/with_800/already_processed/with104.jpg 1 309 134 131 173
./extracted_images/with_800/already_processed/with1040.jpg 1 354 81 156 203
./extracted_images/with_800/already_processed/with1041.jpg 1 355 78 146 205
./extracted_images/with_800/already_processed/with1042.jpg 1 352 84 149 199
./extracted_images/with_800/already_processed/with1043.jpg 1 352 84 143 199
./extracted_images/with_800/already_processed/with1044.jpg 1 348 88 147 195
./extracted_images/with_800/already_processed/with1045.jpg 1 348 88 144 199
./extracted_images/with_800/already_processed/with1046.jpg 1 344 88 148 199
./extracted_images/with_800/already_processed/with1047.jpg 1 354 77 136 212
./extracted_images/with_800/already_processed/with1048.jpg 1 356 86 134 203
./extracted_images/with_800/already_processed/with1049.jpg 1 356 86 152 191
./extracted_images/with_800/already_processed/with105.jpg 1 314 138 125 173
./extracted_images/with_800/already_processed/with1050.jpg 1 357 68 150 208
./extracted_images/with_800/already_processed/with1051.jpg 1 371 85 136 191
./extracted_images/with_800/already_processed/with1052.jpg 1 371 85 135 190
./extracted_images/with_800/already_processed/with1053.jpg 1 370 80 140 200
./extracted_images/with_800/already_processed/with1054.jpg 1 367 73 143 200
./extracted_images/with_800/already_processed/with1055.jpg 1 372 80 140 194
./extracted_images/with_800/already_processed/with1056.jpg 1 372 68 139 199
./extracted_images/with_800/already_processed/with1057.jpg 1 378 77 134 195
./extracted_images/with_800/already_processed/with1058.jpg 1 377 75 134 193
./extracted_images/with_800/already_processed/with1059.jpg 1 377 82 138 188
./extracted_images/with_800/already_processed/with106.jpg 1 301 143 134 160
./extracted_images/with_800/already_processed/with1060.jpg 1 379 79 134 202
./extracted_images/with_800/already_processed/with1061.jpg 1 379 79 133 189
./extracted_images/with_800/already_processed/with1062.jpg 1 380 86 134 187
./extracted_images/with_800/already_processed/with1063.jpg 1 379 82 127 197
./extracted_images/with_800/already_processed/with1064.jpg 1 370 94 134 185
./extracted_images/with_800/already_processed/with1065.jpg 1 367 89 126 195
./extracted_images/with_800/already_processed/with1066.jpg 1 360 97 128 178
./extracted_images/with_800/already_processed/with1067.jpg 1 360 100 120 182
./extracted_images/with_800/already_processed/with1068.jpg 1 348 102 133 187
./extracted_images/with_800/already_processed/with1069.jpg 1 353 87 128 180
./extracted_images/with_800/already_processed/with107.jpg 1 304 141 129 171
./extracted_images/with_800/already_processed/with1070.jpg 1 359 80 124 177
./extracted_images/with_800/already_processed/with1071.jpg 1 357 80 124 171
./extracted_images/with_800/already_processed/with1072.jpg 1 355 83 126 168
./extracted_images/with_800/already_processed/with1073.jpg 1 345 73 114 162
./extracted_images/with_800/already_processed/with1074.jpg 1 339 77 120 169
./extracted_images/with_800/already_processed/with1075.jpg 1 308 92 119 166
./extracted_images/with_800/already_processed/with1076.jpg 1 304 103 120 163
./extracted_images/with_800/already_processed/with1077.jpg 1 296 102 127 168
./extracted_images/with_800/already_processed/with1078.jpg 1 306 106 118 167
./extracted_images/with_800/already_processed/with1079.jpg 1 301 105 124 164
./extracted_images/with_800/already_processed/with108.jpg 1 302 138 129 181
./extracted_images/with_800/already_processed/with1080.jpg 1 306 105 128 153
./extracted_images/with_800/already_processed/with1081.jpg 1 329 96 124 161
./extracted_images/with_800/already_processed/with1082.jpg 1 322 86 127 167
./extracted_images/with_800/already_processed/with1083.jpg 1 334 80 122 172
./extracted_images/with_800/already_processed/with1084.jpg 1 332 77 123 167
./extracted_images/with_800/already_processed/with1085.jpg 1 346 62 120 180
./extracted_images/with_800/already_processed/with1086.jpg 1 340 59 128 175
./extracted_images/with_800/already_processed/with1087.jpg 1 344 70 125 164
./extracted_images/with_800/already_processed/with1088.jpg 1 344 70 128 177
./extracted_images/with_800/already_processed/with1089.jpg 1 349 75 125 174
./extracted_images/with_800/already_processed/with109.jpg 1 294 133 133 170
./extracted_images/with_800/already_processed/with1090.jpg 1 342 69 126 184
./extracted_images/with_800/already_processed/with1091.jpg 1 338 66 132 177
./extracted_images/with_800/already_processed/with1092.jpg 1 343 71 125 177
./extracted_images/with_800/already_processed/with1093.jpg 1 330 70 132 186
./extracted_images/with_800/already_processed/with1094.jpg 1 326 77 140 181
./extracted_images/with_800/already_processed/with1095.jpg 1 326 77 126 177
./extracted_images/with_800/already_processed/with1096.jpg 1 323 76 130 178
./extracted_images/with_800/already_processed/with1097.jpg 1 315 53 137 186
./extracted_images/with_800/already_processed/with1098.jpg 1 312 61 140 178
./extracted_images/with_800/already_processed/with1099.jpg 1 308 54 130 180
./extracted_images/with_800/already_processed/with110.jpg 1 313 129 122 180
./extracted_images/with_800/already_processed/with1100.jpg 1 304 52 136 177
./extracted_images/with_800/already_processed/with1101.jpg 1 312 58 124 170
./extracted_images/with_800/already_processed/with1102.jpg 1 314 56 130 176
./extracted_images/with_800/already_processed/with1103.jpg 1 313 58 126 180
./extracted_images/with_800/already_processed/with1104.jpg 1 316 66 124 177
./extracted_images/with_800/already_processed/with1105.jpg 1 309 61 129 171
./extracted_images/with_800/already_processed/with1106.jpg 1 305 50 128 184
./extracted_images/with_800/already_processed/with1107.jpg 1 298 51 128 169
./extracted_images/with_800/already_processed/with1108.jpg 1 300 46 122 178
./extracted_images/with_800/already_processed/with1109.jpg 1 296 43 126 181
./extracted_images/with_800/already_processed/with111.jpg 1 311 134 128 168
./extracted_images/with_800/already_processed/with1110.jpg 1 293 35 134 178
./extracted_images/with_800/already_processed/with1111.jpg 1 293 35 128 176
./extracted_images/with_800/already_processed/with1112.jpg 1 298 13 127 185
./extracted_images/with_800/already_processed/with1113.jpg 1 295 5 132 182
./extracted_images/with_800/already_processed/with1114.jpg 1 294 5 133 182
./extracted_images/with_800/already_processed/with1115.jpg 1 285 15 128 190
./extracted_images/with_800/already_processed/with1116.jpg 1 284 28 130 180
./extracted_images/with_800/already_processed/with1117.jpg 1 278 58 129 178
./extracted_images/with_800/already_processed/with1118.jpg 1 279 69 131 180
./extracted_images/with_800/already_processed/with1119.jpg 1 278 96 132 187
./extracted_images/with_800/already_processed/with112.jpg 1 318 133 130 180
./extracted_images/with_800/already_processed/with1120.jpg 1 284 120 131 184
./extracted_images/with_800/already_processed/with1121.jpg 1 289 131 129 178
./extracted_images/with_800/already_processed/with1122.jpg 1 293 131 132 188
./extracted_images/with_800/already_processed/with1123.jpg 1 300 137 128 180
./extracted_images/with_800/already_processed/with1124.jpg 1 301 133 133 178
./extracted_images/with_800/already_processed/with1125.jpg 1 312 129 127 181
./extracted_images/with_800/already_processed/with1126.jpg 1 314 130 133 175
./extracted_images/with_800/already_processed/with1127.jpg 1 331 115 129 183
./extracted_images/with_800/already_processed/with1128.jpg 1 331 105 136 189
./extracted_images/with_800/already_processed/with1129.jpg 1 337 112 130 182
./extracted_images/with_800/already_processed/with113.jpg 1 323 134 132 176
./extracted_images/with_800/already_processed/with1130.jpg 1 333 111 130 177
./extracted_images/with_800/already_processed/with1131.jpg 1 333 113 130 175
./extracted_images/with_800/already_processed/with1132.jpg 1 330 110 131 184
./extracted_images/with_800/already_processed/with1133.jpg 1 332 110 129 184
./extracted_images/with_800/already_processed/with1134.jpg 1 319 111 139 180
./extracted_images/with_800/already_processed/with1135.jpg 1 332 117 126 174
./extracted_images/with_800/already_processed/with1136.jpg 1 325 115 133 180
./extracted_images/with_800/already_processed/with1137.jpg 1 335 117 127 181
./extracted_images/with_800/already_processed/with1138.jpg 1 335 117 125 180
./extracted_images/with_800/already_processed/with1139.jpg 1 334 118 126 179
./extracted_images/with_800/already_processed/with114.jpg 1 328 141 131 173
./extracted_images/with_800/already_processed/with1140.jpg 1 331 121 131 173
./extracted_images/with_800/already_processed/with1141.jpg 1 325 120 133 181
./extracted_images/with_800/already_processed/with1142.jpg 1 333 119 125 182
./extracted_images/with_800/already_processed/with1143.jpg 1 325 119 133 175
./extracted_images/with_800/already_processed/with1144.jpg 1 332 118 126 176
./extracted_images/with_800/already_processed/with1145.jpg 1 328 117 128 178
./extracted_images/with_800/already_processed/with1146.jpg 1 331 117 125 178
./extracted_images/with_800/already_processed/with1147.jpg 1 331 117 124 179
./extracted_images/with_800/already_processed/with1148.jpg 1 332 113 123 183
./extracted_images/with_800/already_processed/with1149.jpg 1 332 113 124 180
./extracted_images/with_800/already_processed/with115.jpg 1 334 135 135 179
./extracted_images/with_800/already_processed/with1150.jpg 1 334 106 123 187
./extracted_images/with_800/already_processed/with1151.jpg 1 331 116 126 177
./extracted_images/with_800/already_processed/with1152.jpg 1 331 116 123 175
./extracted_images/with_800/already_processed/with1153.jpg 1 334 113 123 177
./extracted_images/with_800/already_processed/with1154.jpg 1 333 117 124 173
./extracted_images/with_800/already_processed/with1155.jpg 1 333 117 124 177
./extracted_images/with_800/already_processed/with1156.jpg 1 336 113 124 179
./extracted_images/with_800/already_processed/with1157.jpg 1 336 113 121 178
./extracted_images/with_800/already_processed/with1158.jpg 1 335 115 122 176
./extracted_images/with_800/already_processed/with1159.jpg 1 335 115 126 173
./extracted_images/with_800/already_processed/with116.jpg 1 339 146 127 172
./extracted_images/with_800/already_processed/with1160.jpg 1 335 113 125 172
./extracted_images/with_800/already_processed/with1161.jpg 1 337 111 129 178
./extracted_images/with_800/already_processed/with1162.jpg 1 337 111 127 176
./extracted_images/with_800/already_processed/with1163.jpg 1 337 110 134 176
./extracted_images/with_800/already_processed/with1164.jpg 1 338 110 128 171
./extracted_images/with_800/already_processed/with1165.jpg 1 340 103 131 181
./extracted_images/with_800/already_processed/with1166.jpg 1 340 101 127 181
./extracted_images/with_800/already_processed/with1167.jpg 1 343 102 124 180
./extracted_images/with_800/already_processed/with1168.jpg 1 388 117 112 146
./extracted_images/with_800/already_processed/with1169.jpg 1 386 120 116 147
./extracted_images/with_800/already_processed/with117.jpg 1 340 153 127 173
./extracted_images/with_800/already_processed/with1170.jpg 1 381 117 122 149
./extracted_images/with_800/already_processed/with1171.jpg 1 381 117 116 150
./extracted_images/with_800/already_processed/with1172.jpg 1 389 123 109 145
./extracted_images/with_800/already_processed/with1173.jpg 1 386 128 114 145
./extracted_images/with_800/already_processed/with1174.jpg 1 383 126 116 148
./extracted_images/with_800/already_processed/with1175.jpg 1 384 124 115 150
./extracted_images/with_800/already_processed/with1176.jpg 1 384 124 112 146
./extracted_images/with_800/already_processed/with1177.jpg 1 383 123 113 147
./extracted_images/with_800/already_processed/with1178.jpg 1 385 123 110 148
./extracted_images/with_800/already_processed/with1179.jpg 1 385 123 108 144
./extracted_images/with_800/already_processed/with118.jpg 1 336 157 130 179
./extracted_images/with_800/already_processed/with1180.jpg 1 378 122 118 145
./extracted_images/with_800/already_processed/with1181.jpg 1 378 122 112 146
./extracted_images/with_800/already_processed/with1182.jpg 1 382 119 108 149
./extracted_images/with_800/already_processed/with1183.jpg 1 382 119 107 145
./extracted_images/with_800/already_processed/with1184.jpg 1 378 115 116 148
./extracted_images/with_800/already_processed/with1185.jpg 1 383 100 116 154
./extracted_images/with_800/already_processed/with1186.jpg 1 389 96 114 153
./extracted_images/with_800/already_processed/with1187.jpg 1 387 90 113 147
./extracted_images/with_800/already_processed/with1188.jpg 1 380 92 114 146
./extracted_images/with_800/already_processed/with1189.jpg 1 377 90 116 151
./extracted_images/with_800/already_processed/with119.jpg 1 335 162 126 182
./extracted_images/with_800/already_processed/with1190.jpg 1 379 81 117 155
./extracted_images/with_800/already_processed/with1191.jpg 1 387 76 116 153
./extracted_images/with_800/already_processed/with1192.jpg 1 387 76 119 156
./extracted_images/with_800/already_processed/with1193.jpg 1 388 78 118 154
./extracted_images/with_800/already_processed/with1194.jpg 1 388 78 114 158
./extracted_images/with_800/already_processed/with1195.jpg 1 375 82 126 157
./extracted_images/with_800/already_processed/with1196.jpg 1 373 81 127 170
./extracted_images/with_800/already_processed/with1197.jpg 1 380 94 124 160
./extracted_images/with_800/already_processed/with1198.jpg 1 377 100 128 162
./extracted_images/with_800/already_processed/with1199.jpg 1 377 100 123 166
./extracted_images/with_800/already_processed/with120.jpg 1 329 167 129 176
./extracted_images/with_800/already_processed/with1200.jpg 1 374 108 130 172
./extracted_images/with_800/already_processed/with1201.jpg 1 374 108 129 179
./extracted_images/with_800/already_processed/with1202.jpg 1 374 119 133 174
./extracted_images/with_800/already_processed/with1203.jpg 1 376 125 130 186
./extracted_images/with_800/already_processed/with1204.jpg 1 379 133 125 180
./extracted_images/with_800/already_processed/with1205.jpg 1 371 129 130 187
./extracted_images/with_800/already_processed/with1206.jpg 1 364 137 135 193
./extracted_images/with_800/already_processed/with1207.jpg 1 363 132 137 197
./extracted_images/with_800/already_processed/with1208.jpg 1 360 133 139 197
./extracted_images/with_800/already_processed/with1209.jpg 1 354 118 150 209
./extracted_images/with_800/already_processed/with121.jpg 1 323 169 130 178
./extracted_images/with_800/already_processed/with1210.jpg 1 353 118 156 203
./extracted_images/with_800/already_processed/with1211.jpg 1 358 111 158 213
./extracted_images/with_800/already_processed/with1212.jpg 1 361 110 153 218
./extracted_images/with_800/already_processed/with1213.jpg 1 365 105 164 228
./extracted_images/with_800/already_processed/with1214.jpg 1 363 100 162 224
./extracted_images/with_800/already_processed/with1215.jpg 1 373 97 166 227
./extracted_images/with_800/already_processed/with1216.jpg 1 375 93 162 240
./extracted_images/with_800/already_processed/with1217.jpg 1 368 93 175 245
./extracted_images/with_800/already_processed/with1218.jpg 1 368 93 168 245
./extracted_images/with_800/already_processed/with1219.jpg 1 354 87 182 251
./extracted_images/with_800/already_processed/with122.jpg 1 314 181 129 179
./extracted_images/with_800/already_processed/with1220.jpg 1 348 86 182 238
./extracted_images/with_800/already_processed/with1221.jpg 1 348 78 164 242
./extracted_images/with_800/already_processed/with1222.jpg 1 332 75 182 246
./extracted_images/with_800/already_processed/with1223.jpg 1 332 75 178 245
./extracted_images/with_800/already_processed/with1224.jpg 1 341 81 169 239
./extracted_images/with_800/already_processed/with1225.jpg 1 341 81 168 249
./extracted_images/with_800/already_processed/with1226.jpg 1 334 96 175 234
./extracted_images/with_800/already_processed/with1227.jpg 1 337 97 169 243
./extracted_images/with_800/already_processed/with1228.jpg 1 337 97 170 248
./extracted_images/with_800/already_processed/with1229.jpg 1 335 110 172 235
./extracted_images/with_800/already_processed/with123.jpg 1 305 178 134 185
./extracted_images/with_800/already_processed/with1230.jpg 1 337 108 163 240
./extracted_images/with_800/already_processed/with1231.jpg 1 335 105 166 240
./extracted_images/with_800/already_processed/with1232.jpg 1 330 97 171 248
./extracted_images/with_800/already_processed/with1233.jpg 1 330 97 170 229
./extracted_images/with_800/already_processed/with1234.jpg 1 325 86 172 239
./extracted_images/with_800/already_processed/with1235.jpg 1 325 86 167 242
./extracted_images/with_800/already_processed/with1236.jpg 1 322 91 170 237
./extracted_images/with_800/already_processed/with1237.jpg 1 322 91 162 241
./extracted_images/with_800/already_processed/with1238.jpg 1 314 97 167 240
./extracted_images/with_800/already_processed/with1239.jpg 1 319 92 165 240
./extracted_images/with_800/already_processed/with124.jpg 1 311 176 131 179
./extracted_images/with_800/already_processed/with1240.jpg 1 316 97 169 236
./extracted_images/with_800/already_processed/with1241.jpg 1 318 100 166 225
./extracted_images/with_800/already_processed/with1242.jpg 1 318 84 168 239
./extracted_images/with_800/already_processed/with1243.jpg 1 321 86 156 232
./extracted_images/with_800/already_processed/with1244.jpg 1 318 75 165 232
./extracted_images/with_800/already_processed/with1245.jpg 1 322 77 162 229
./extracted_images/with_800/already_processed/with1246.jpg 1 322 75 166 229
./extracted_images/with_800/already_processed/with1247.jpg 1 324 77 158 225
./extracted_images/with_800/already_processed/with1248.jpg 1 323 74 175 227
./extracted_images/with_800/already_processed/with1249.jpg 1 323 74 163 230
./extracted_images/with_800/already_processed/with125.jpg 1 326 171 130 176
./extracted_images/with_800/already_processed/with1250.jpg 1 324 80 163 231
./extracted_images/with_800/already_processed/with1251.jpg 1 324 74 161 233
./extracted_images/with_800/already_processed/with1252.jpg 1 325 87 160 220
./extracted_images/with_800/already_processed/with1253.jpg 1 325 87 157 221
./extracted_images/with_800/already_processed/with1254.jpg 1 322 88 163 221
./extracted_images/with_800/already_processed/with1255.jpg 1 322 88 159 221
./extracted_images/with_800/already_processed/with1256.jpg 1 318 93 163 216
./extracted_images/with_800/already_processed/with1257.jpg 1 317 86 154 222
./extracted_images/with_800/already_processed/with1258.jpg 1 310 87 161 221
./extracted_images/with_800/already_processed/with1259.jpg 1 309 79 157 223
./extracted_images/with_800/already_processed/with126.jpg 1 351 165 125 170
./extracted_images/with_800/already_processed/with1260.jpg 1 311 80 149 216
./extracted_images/with_800/already_processed/with1261.jpg 1 315 68 153 221
./extracted_images/with_800/already_processed/with1262.jpg 1 306 73 162 216
./extracted_images/with_800/already_processed/with1263.jpg 1 306 67 159 215
./extracted_images/with_800/already_processed/with1264.jpg 1 307 71 158 211
./extracted_images/with_800/already_processed/with1265.jpg 1 307 71 155 213
./extracted_images/with_800/already_processed/with1266.jpg 1 300 66 163 218
./extracted_images/with_800/already_processed/with1267.jpg 1 295 59 157 221
./extracted_images/with_800/already_processed/with1268.jpg 1 283 58 169 222
./extracted_images/with_800/already_processed/with1269.jpg 1 277 53 157 227
./extracted_images/with_800/already_processed/with127.jpg 1 364 156 123 181
./extracted_images/with_800/already_processed/with1270.jpg 1 273 61 161 221
./extracted_images/with_800/already_processed/with1271.jpg 1 265 59 155 232
./extracted_images/with_800/already_processed/with1272.jpg 1 246 73 166 220
./extracted_images/with_800/already_processed/with1273.jpg 1 236 70 161 232
./extracted_images/with_800/already_processed/with1274.jpg 1 225 76 169 225
./extracted_images/with_800/already_processed/with1275.jpg 1 221 72 177 233
./extracted_images/with_800/already_processed/with1276.jpg 1 233 83 165 230
./extracted_images/with_800/already_processed/with1277.jpg 1 235 76 182 238
./extracted_images/with_800/already_processed/with1278.jpg 1 270 87 168 225
./extracted_images/with_800/already_processed/with1279.jpg 1 270 86 183 230
./extracted_images/with_800/already_processed/with128.jpg 1 385 139 120 184
./extracted_images/with_800/already_processed/with1280.jpg 1 298 86 172 236
./extracted_images/with_800/already_processed/with1281.jpg 1 335 89 163 233
./extracted_images/with_800/already_processed/with1282.jpg 1 335 89 182 228
./extracted_images/with_800/already_processed/with1283.jpg 1 359 90 164 229
./extracted_images/with_800/already_processed/with1284.jpg 1 369 79 180 235
./extracted_images/with_800/already_processed/with1285.jpg 1 393 85 165 232
./extracted_images/with_800/already_processed/with1286.jpg 1 390 75 167 239
./extracted_images/with_800/already_processed/with1287.jpg 1 395 77 163 237
./extracted_images/with_800/already_processed/with1288.jpg 1 392 68 163 235
./extracted_images/with_800/already_processed/with1289.jpg 1 387 67 163 234
./extracted_images/with_800/already_processed/with129.jpg 1 388 137 130 183
